"StationName" "Latitude" "Longitude" "Elevation" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
"8178" "USC00518422" 20.0256 -155.8219 40.5 167 101 99 66 34 62 38 60 60 65 110 198
"8179" "USC00518433" 20.895 -156.5897 1764.8 1718 1292 2203 1505 687 832 2143 1771 1659 1723 2694 2266
"8180" "USC00518500" 21.3814 -158.1197 509.9 422 253 313 194 127 119 142 149 138 354 397 482
"8181" "USC00518543" 20.8572 -156.4314 69.8 317 185 264 149 71 8 29 30 28 142 222 368
"8182" "USC00518552" 19.4183 -155.9111 4.6 185 185 163 144 202 221 301 243 258 240 193 189
"8183" "USC00518600" 19.1336 -155.5114 24.4 389 355 420 222 141 90 238 257 324 366 523 439
"8184" "USC00518652" 19.1047 -155.7867 719.3 316 248 208 147 120 87 157 116 235 134 213 295
"8185" "USC00518688" 20.8939 -156.4103 27.4 363 226 332 213 115 41 70 69 59 156 266 384
"8186" "USC00518830" 20.25 -155.8833 18.6 321 245 513 250 168 228 252 219 177 211 322 384
"8187" "USC00518838" 21.4992 -158.0108 306.9 626 471 624 547 402 407 504 387 389 582 713 774
"8188" "USC00519025" 19.6581 -155.1325 320 1281 1342 1987 1855 1359 1223 1815 1648 1469 1539 2063 1715
"8189" "USC00519142" 19.9189 -155.7981 268.2 252 190 207 118 102 74 57 96 94 129 142 283
"8190" "USC00519144" 19.9094 -155.8753 24.4 152 111 106 95 43 25 23 21 22 67 106 171
"8191" "USC00519185" 21.2733 -157.7803 3 343 240 301 134 108 70 98 94 115 229 339 431
"8192" "USC00519231" 21.4331 -158.1828 7.6 282 195 208 84 84 51 67 81 91 260 299 361
"8193" "USC00519253" 21.9944 -159.7314 3 319 197 180 43 105 18 62 72 68 220 324 393
"8194" "USC00519275" 20.9189 -156.5125 97.5 482 343 465 359 187 66 129 136 120 245 399 481
"8195" "USC00519281" 21.4517 -157.8489 32.9 720 670 832 568 429 407 492 465 593 686 838 796
"8196" "USC00519315" 20.9414 -156.5247 91.4 592 435 646 481 314 118 194 200 194 310 518 515
"8197" "USC00519397" 21.2717 -157.8167 3 291 191 271 118 99 46 92 93 102 233 298 401
"8198" "USC00519432" 19.8842 -155.1225 61 942 1133 1508 1250 1085 899 1064 1311 1282 1249 1593 1383
"8199" "USC00519484" 20.8997 -156.5155 164.6 443 284 398 285 226 64 135 117 124 378 429 467
"8200" "USC00519523" 21.3356 -157.7114 19.5 599 451 468 299 225 115 178 164 225 380 615 608
"8201" "USC00519603" 21.6369 -158.0536 12.5 557 404 524 449 348 335 460 311 276 471 700 632
"8202" "USC00519629" 21.9592 -159.6758 6.1 336 205 253 88 95 35 54 79 83 261 257 430
"8203" "USC00519980" 21.2989 -157.7847 335.3 508 364 528 355 240 196 294 248 283 398 520 552
"8204" "USW00003013" 38.07 -102.6881 1129 30 37 84 132 202 235 289 228 125 80 38 40
"8205" "USW00003016" 39.5264 -107.7264 1685.5 81 76 120 114 151 102 113 140 150 189 110 84
"8206" "USW00003017" 39.8328 -104.6575 1650.2 41 37 92 171 212 198 216 169 96 102 61 35
"8207" "USW00003024" 35.695 -101.395 930.9 59 62 141 154 289 317 262 317 238 172 84 77
"8208" "USW00003026" 39.2447 -102.2842 1277.7 38 42 89 146 258 288 313 241 114 115 59 43
"8209" "USW00003027" 35.0028 -105.6628 2159.8 56 58 89 77 119 131 235 292 184 147 78 77
"8210" "USW00003028" 37.2833 -102.6139 1335.9 37 44 113 127 236 250 283 284 133 139 58 51
"8211" "USW00003029" 35.6575 -109.0614 2054 95 73 89 59 59 46 205 192 141 105 87 79
"8212" "USW00003030" 36.6817 -101.5053 951.9 40 47 143 151 244 294 266 292 179 157 53 64
"8213" "USW00003031" 31.9206 -102.3867 914.7 59 72 63 75 218 162 179 169 186 154 71 62
"8214" "USW00003032" 30.0481 -102.2131 707.7 43 73 48 109 191 198 174 181 221 160 80 53
"8215" "USW00003047" 31.6219 -102.8072 830.3 50 61 60 68 156 163 184 169 190 161 64 61
"8216" "USW00003048" 34.3558 -106.8858 1477.4 47 48 60 45 54 63 227 182 133 119 61 69
"8217" "USW00003054" 33.9558 -102.7739 1140.6 60 54 81 84 232 262 236 274 255 171 75 80
"8218" "USW00003055" 36.5992 -101.595 995.5 50 47 160 138 239 272 250 283 172 157 65 76
"8219" "USW00003060" 38.5439 -107.6928 2560.9 118 128 233 189 132 77 211 213 215 147 171 139
"8220" "USW00003061" 37.2553 -108.5036 2448.8 213 159 175 140 94 61 225 243 191 152 200 190
"8221" "USW00003062" 35.8583 -106.5214 2656.6 177 171 164 141 128 117 310 303 175 176 121 186
"8222" "USW00003063" 37.8639 -103.8225 1336.9 43 34 107 143 167 164 263 147 97 90 47 55
"8223" "USW00003067" 38.87 -100.9628 874.8 49 51 139 181 343 277 322 223 153 108 72 53
"8224" "USW00003102" 34.0561 -117.6003 289.3 331 339 232 94 30 12 9 13 27 64 121 232
"8225" "USW00003103" 35.1442 -111.6664 2134.5 205 216 212 115 63 36 261 311 238 166 176 187
"8226" "USW00003104" 33.6267 -116.1594 -36 67 66 38 6 3 2 14 19 24 23 23 35
"8227" "USW00003122" 33.8017 -118.3411 27.4 326 379 222 76 22 7 5 2 16 62 119 209
"8228" "USW00003125" 32.8356 -114.3942 98.8 52 50 38 12 2 1 26 67 33 23 28 50
"8229" "USW00003131" 32.8158 -117.1394 127.1 268 231 221 86 20 9 6 5 21 76 145 163
"8230" "USW00003144" 32.8342 -115.5786 -17.7 48 45 36 7 7 3 19 41 31 33 20 54
"8231" "USW00003145" 32.65 -114.6167 64.9 37 39 33 15 8 1 29 47 53 21 22 51
"8232" "USW00003154" 33.3 -117.35 22.9 286 294 246 103 28 10 10 10 23 66 124 211
"8233" "USW00003159" 34.7411 -118.2117 712.6 150 178 114 35 9 5 9 10 15 44 54 115
"8234" "USW00003160" 36.6206 -116.0278 984.5 74 89 65 33 20 4 46 66 60 38 34 64
"8235" "USW00003162" 36.9261 -111.4478 1313.7 107 65 68 50 43 19 66 117 83 104 56 55
"8236" "USW00003164" 32.6233 -116.4728 801.6 298 323 269 96 18 11 32 70 34 82 113 227
"8237" "USW00003166" 33.8719 -117.9789 29.3 303 325 216 87 25 9 4 5 24 75 110 205
"8238" "USW00003167" 33.9228 -118.3342 19.2 294 332 225 77 25 7 3 4 21 72 116 213
"8239" "USW00003170" 39.6014 -116.0056 1809.3 74 86 93 97 73 85 63 58 58 74 78 61
"8240" "USW00003171" 33.9519 -117.4386 245.4 294 304 201 80 30 10 7 8 25 28 100 153
"8241" "USW00003177" 33.1281 -117.2794 100 251 244 168 102 18 11 10 9 25 63 112 171
"8242" "USW00003178" 32.5722 -116.9794 157 248 216 245 94 21 15 9 10 23 49 115 192
"8243" "USW00003179" 33.9753 -117.6361 198.1 308 288 219 103 26 11 7 7 26 71 97 166
"8244" "USW00003184" 33.6883 -112.0817 443.5 148 124 121 42 16 6 125 128 90 77 86 113
"8245" "USW00003192" 33.6228 -111.9106 449 126 121 123 45 19 7 104 117 90 77 85 113
"8246" "USW00003195" 35.9461 -112.1547 2013.5 176 119 164 96 49 31 178 237 158 154 104 151
"8247" "USW00003196" 31.4208 -110.8458 1198.5 121 88 90 48 25 51 406 420 152 113 72 129
"8248" "USW00003728" 33.1533 -79.3636 2.7 369 332 426 297 347 534 580 688 596 392 290 364
"8249" "USW00003739" 37.2908 -75.9269 8.8 313 308 403 344 370 382 483 545 430 377 303 356
"8250" "USW00003758" 35.9706 -79.0931 171.3 364 320 426 327 356 394 475 406 426 347 362 336
"8251" "USW00003802" 39.2956 -80.2289 366.7 345 314 400 359 441 437 565 366 347 317 381 311
"8252" "USW00003804" 39.345 -81.4392 253.3 295 270 373 327 430 402 421 361 308 286 336 310
"8253" "USW00003809" 36.0003 -89.41 91.4 377 459 433 471 495 397 461 286 279 406 487 552
"8254" "USW00003810" 35.7425 -81.3819 348.4 383 372 424 371 368 412 444 410 371 355 346 370
"8255" "USW00003811" 35.5931 -88.9167 132 407 417 475 486 569 484 449 300 338 377 490 535
"8256" "USW00003812" 35.4319 -82.5375 645.3 367 376 383 333 366 465 431 440 381 291 365 359
"8257" "USW00003813" 32.6847 -83.6528 104.5 424 436 455 296 272 406 495 410 359 279 332 404
"8258" "USW00003816" 37.0683 -88.7719 119.5 368 391 393 476 494 406 444 276 375 396 430 459
"8259" "USW00003818" 30.8356 -85.1839 34.4 504 494 554 371 299 557 511 543 380 342 412 391
"8260" "USW00003820" 33.3644 -81.9633 40.2 391 392 418 284 265 472 433 432 322 327 282 339
"8261" "USW00003822" 32.13 -81.21 14 369 279 373 307 298 595 560 656 458 369 237 295
"8262" "USW00003841" 36.0028 -84.2486 275.8 494 510 500 465 484 444 559 350 401 306 492 542
"8263" "USW00003847" 35.9508 -85.0814 569.1 476 446 498 482 536 460 515 399 388 304 510 495
"8264" "USW00003849" 37.0872 -84.0769 362.1 354 371 405 405 518 440 404 371 337 302 383 424
"8265" "USW00003853" 30.4 -81.4167 4.9 299 261 358 229 235 500 509 526 652 458 204 252
"8266" "USW00003855" 30.35 -87.3167 8.5 452 511 547 404 408 570 740 578 616 494 385 415
"8267" "USW00003856" 34.6439 -86.7861 190.2 489 484 521 432 511 429 405 361 372 359 494 577
"8268" "USW00003859" 37.2958 -81.2078 874.8 290 276 351 334 431 414 417 326 314 250 269 291
"8269" "USW00003860" 38.365 -82.555 251.2 297 307 390 344 470 388 455 374 278 281 344 331
"8270" "USW00003866" 32.55 -88.5667 82.6 535 589 607 507 437 455 509 431 328 421 428 470
"8271" "USW00003868" 39.4519 -87.3089 175.3 236 193 337 415 663 444 479 361 342 357 384 305
"8272" "USW00003870" 34.8831 -82.2203 286.5 382 397 452 336 376 380 480 448 343 344 370 411
"8273" "USW00003872" 37.7836 -81.1231 766.3 281 276 357 336 466 400 503 347 301 257 295 300
"8274" "USW00003878" 31.8606 -86.0122 121 455 458 603 399 368 483 567 462 396 323 464 484
"8275" "USW00003881" 32.8661 -87.2383 137.2 532 575 527 458 437 441 474 465 449 329 529 507
"8276" "USW00003882" 30.2119 -85.6828 6.4 503 485 560 352 277 601 646 650 513 342 415 395
"8277" "USW00003887" 39.8344 -88.8656 205.7 174 198 264 380 429 435 386 365 289 328 343 254
"8278" "USW00003888" 33.7792 -84.5214 256 427 490 481 374 377 413 506 474 398 361 417 399
"8279" "USW00003889" 37.5908 -83.3131 415.7 361 375 412 383 520 470 465 369 346 319 396 418
"8280" "USW00003893" 39.1333 -86.6167 257.3 331 276 388 470 524 489 489 352 335 353 394 354
"8281" "USW00003894" 36.6239 -87.4194 170.7 331 417 407 447 560 448 392 311 353 391 458 503
"8282" "USW00003901" 32.3847 -94.7117 111.3 332 404 435 322 480 501 289 302 334 458 449 449
"8283" "USW00003904" 30.5892 -96.3647 93 324 285 317 266 433 445 214 268 318 491 322 323
"8284" "USW00003919" 38.8 -97.65 386.8 63 117 239 305 475 411 429 395 270 227 125 94
"8285" "USW00003927" 32.8978 -97.0189 170.7 213 266 349 307 490 379 216 191 255 422 271 255
"8286" "USW00003928" 37.6544 -97.4425 406.9 83 118 269 259 457 520 332 371 314 278 143 120
"8287" "USW00003932" 35.21 -99.12 585.8 75 99 218 242 417 375 196 316 292 256 122 104
"8288" "USW00003935" 37.2253 -89.5706 102.4 347 341 440 436 546 357 336 302 328 379 444 425
"8289" "USW00003936" 39.1353 -96.6778 322.2 65 107 220 280 448 509 397 428 317 222 160 102
"8290" "USW00003937" 30.125 -93.2158 4 523 346 366 333 520 685 563 486 526 490 443 468
"8291" "USW00003940" 32.3206 -90.0778 100.6 497 476 504 496 438 412 481 424 303 392 476 515
"8292" "USW00003945" 38.8169 -92.2183 272.2 192 225 291 449 498 447 437 436 387 331 325 244
"8293" "USW00003947" 39.2972 -94.7306 306.3 107 146 237 370 523 523 445 389 462 316 215 153
"8294" "USW00003950" 34.5583 -98.4172 325.8 115 134 233 279 419 395 220 273 331 366 179 174
"8295" "USW00003951" 32.35 -94.65 124.1 367 417 445 354 479 515 311 291 345 467 477 485
"8296" "USW00003952" 34.8364 -92.2619 173.1 342 366 477 479 496 331 381 280 331 480 539 501
"8297" "USW00003953" 35.8311 -90.6464 79.9 343 372 450 502 461 375 354 254 306 426 490 477
"8298" "USW00003954" 35.5342 -97.6469 395.3 68 122 278 293 407 471 269 329 341 326 184 151
"8299" "USW00003957" 37.2839 -98.5528 467.9 71 104 226 243 330 411 338 312 210 284 93 92
"8300" "USW00003959" 36.7683 -96.0261 217.9 162 197 348 398 532 537 341 307 384 347 268 221
"8301" "USW00003960" 38.5714 -90.1572 125.9 239 210 317 405 495 417 359 315 318 339 376 304
"8302" "USW00003962" 34.29 -93.06 163.1 339 413 506 473 615 472 458 310 379 561 539 520
"8303" "USW00003963" 38.5911 -92.1558 174.7 203 222 306 427 498 456 428 426 431 354 380 265
"8304" "USW00003965" 36.1625 -97.0894 299.9 121 159 333 349 515 449 288 293 371 322 242 187
"8305" "USW00003966" 38.6572 -90.6558 140.8 235 200 345 414 456 428 421 316 344 375 381 293
"8306" "USW00003967" 38.85 -94.7392 326.1 112 157 263 399 543 578 372 372 451 344 249 164
"8307" "USW00003969" 32.2314 -98.2319 393.2 145 225 286 252 439 401 156 238 302 311 209 190
"8308" "USW00003971" 32.6808 -96.8681 200.6 259 281 362 340 471 413 251 357 286 446 298 291
"8309" "USW00003974" 37.7461 -97.2211 433.1 26 135 280 295 491 542 352 383 315 298 197 120
"8310" "USW00003975" 36.7725 -90.3247 99.7 365 338 435 466 419 363 393 349 325 468 496 460
"8311" "USW00003981" 34.3622 -98.9761 386.2 123 156 236 253 373 368 262 226 329 336 144 154
"8312" "USW00003991" 33.2061 -97.1989 195.7 192 284 355 321 516 439 249 177 283 474 289 257
"8313" "USW00003994" 38.7042 -93.1833 274.3 167 193 261 425 469 509 421 349 411 364 310 232
"8314" "USW00003996" 32.35 -91.0278 26.2 507 527 503 497 496 399 363 365 289 467 500 561
"8315" "USW00003997" 39.0083 -95.2117 253.6 101 130 262 377 519 546 418 433 416 288 218 147
"8316" "USW00003998" 37.3278 -95.5042 264.9 118 183 271 432 516 575 323 355 437 344 252 173
"8317" "USW00003999" 30.7406 -98.2353 392.6 184 203 298 215 403 425 204 182 310 340 276 201
"8318" "USW00004109" 46.1442 -115.5964 451.1 406 292 387 295 347 323 117 102 162 243 415 328
"8319" "USW00004110" 42.7267 -114.4564 1233.8 106 88 108 134 124 77 23 26 43 81 122 149
"8320" "USW00004111" 41.2731 -111.0306 2183.3 54 61 86 115 177 124 90 96 131 117 104 58
"8321" "USW00004112" 44.1708 -114.9272 1979.7 152 179 181 172 169 139 69 68 92 147 211 127
"8322" "USW00004113" 45.8258 -119.2611 195.4 134 94 111 103 91 69 27 33 50 79 120 133
"8323" "USW00004114" 44.5228 -114.215 1534.1 51 62 71 82 148 163 83 79 74 67 52 74
"8324" "USW00004125" 44.5561 -119.6458 684.3 124 107 116 125 154 108 45 53 62 106 138 124
"8325" "USW00004126" 43.4622 -113.5561 1804.4 240 119 183 103 135 127 66 57 55 100 135 230
"8326" "USW00004127" 43.2044 -116.7506 1204 111 90 113 102 147 89 34 31 50 70 140 121
"8327" "USW00004128" 43.4711 -119.6917 1396.9 101 100 104 115 137 78 48 52 49 87 120 152
"8328" "USW00004130" 48.7411 -113.4331 1388.4 183 164 198 172 289 330 211 131 201 140 244 162
"8329" "USW00004131" 43.6614 -110.7119 1970.8 270 205 175 179 207 143 125 112 133 149 233 280
"8330" "USW00004136" 47.4175 -117.5264 691 192 141 192 149 201 134 54 53 65 162 246 327
"8331" "USW00004138" 41.6164 -112.5436 1509.1 141 160 184 150 212 126 82 67 107 167 122 139
"8332" "USW00004139" 41.8483 -119.6358 1981.2 152 209 209 192 171 112 32 32 50 122 154 161
"8333" "USW00004201" 45.7728 -122.8611 16.8 662 449 425 313 269 174 66 80 147 303 655 740
"8334" "USW00004222" 40.6508 -122.6067 432.2 616 941 775 376 231 126 43 48 87 291 515 726
"8335" "USW00004223" 48.5406 -121.4461 124.1 1168 660 689 477 410 310 167 176 369 842 1376 952
"8336" "USW00004724" 43.1072 -78.9453 178.3 164 210 240 291 317 310 326 320 367 309 350 299
"8337" "USW00004725" 42.1997 -75.985 489.5 245 231 299 343 357 431 370 345 363 333 330 283
"8338" "USW00004726" 40.3161 -78.8339 696.2 288 235 329 359 453 406 385 380 342 306 370 257
"8339" "USW00004751" 41.8031 -78.6403 645.3 329 235 337 355 418 491 419 411 392 343 376 340
"8340" "USW00004780" 42.5519 -71.7558 106.1 335 300 438 412 406 425 408 380 385 428 425 372
"8341" "USW00004781" 40.7939 -73.1017 25.6 364 326 444 434 378 427 343 398 358 379 367 406
"8342" "USW00004787" 41.1783 -78.8989 552.9 310 237 331 345 436 476 425 401 363 315 368 312
"8343" "USW00004789" 41.5092 -74.265 111.3 318 278 351 397 436 416 400 400 413 403 342 305
"8344" "USW00004803" 45.6308 -89.4653 487.4 76 26 122 180 289 344 389 323 383 271 168 88
"8345" "USW00004804" 40.0781 -83.0781 275.8 253 197 299 342 441 449 437 339 292 250 318 281
"8346" "USW00004808" 41.77 -88.4814 216.4 147 162 223 330 426 401 419 412 344 312 314 196
"8347" "USW00004826" 44.3592 -89.8369 310.6 88 81 165 293 354 413 408 408 383 262 205 99
"8348" "USW00004836" 47.2856 -68.3133 301.1 176 81 148 281 304 385 431 400 352 254 294 254
"8349" "USW00004838" 42.1208 -87.9047 193.9 163 95 225 297 369 371 362 366 321 294 289 183
"8350" "USW00004839" 42.7461 -86.0967 210 209 180 227 325 318 422 283 357 390 359 346 230
"8351" "USW00004840" 43.77 -88.4864 246.6 100 86 168 287 330 399 377 366 339 256 205 99
"8352" "USW00004841" 43.7694 -87.8506 227.4 126 114 175 302 316 384 374 344 335 260 224 143
"8353" "USW00004842" 40.8731 -81.8867 346.6 233 191 279 334 367 377 428 338 336 278 324 261
"8354" "USW00004843" 41.6264 -80.215 426.7 219 173 251 355 397 424 462 417 433 344 352 263
"8355" "USW00004845" 42.595 -87.9381 226.5 114 137 210 360 376 386 360 384 338 282 273 196
"8356" "USW00004846" 41.4525 -87.0058 234.7 175 142 248 353 380 391 434 431 321 325 333 218
"8357" "USW00004847" 41.8678 -84.0794 242.6 146 158 219 294 343 363 292 335 294 275 291 207
"8358" "USW00004848" 41.5631 -83.4764 189.6 202 195 224 291 364 348 331 329 282 269 257 246
"8359" "USW00004849" 41.3461 -82.1794 242 209 206 245 349 399 370 400 359 354 304 328 274
"8360" "USW00004850" 40.7083 -84.0267 297.2 203 196 251 344 382 402 387 372 299 263 355 252
"8361" "USW00004851" 41.3375 -84.4289 215.8 166 163 207 286 365 347 372 329 256 236 257 164
"8362" "USW00004852" 40.4719 -81.4236 272.8 260 236 304 343 417 373 403 359 326 275 327 267
"8363" "USW00004853" 41.5175 -81.6836 178 173 179 220 325 379 359 388 388 353 277 330 264
"8364" "USW00004854" 45.0133 -84.7014 406.9 185 124 160 257 289 307 307 362 357 354 252 170
"8365" "USW00004855" 40.6161 -83.0636 303 236 167 251 325 415 437 427 302 303 258 338 272
"8366" "USW00004857" 41.7781 -80.6958 281.6 124 135 208 339 289 387 402 367 446 326 326 245
"8367" "USW00004858" 40.0228 -82.4625 269.4 251 230 317 372 430 438 431 333 297 273 327 296
"8368" "USW00004990" 43.7347 -96.6222 485.9 70 56 174 302 323 442 311 318 316 221 162 73
"8369" "USW00004994" 48.3056 -95.8744 350.5 63 53 100 118 275 405 333 311 250 198 111 75
"8370" "USW00012812" 26.9172 -81.9914 7.6 182 248 331 243 260 853 789 861 723 315 201 196
"8371" "USW00012815" 28.4339 -81.325 27.4 235 238 377 268 345 758 727 713 606 331 217 258
"8372" "USW00012816" 29.6919 -82.2756 37.5 333 320 433 267 248 712 607 639 442 288 206 238
"8373" "USW00012818" 28.4736 -82.4544 23.5 322 337 370 256 295 765 804 772 656 273 191 239
"8374" "USW00012819" 28.8208 -81.8097 23.5 274 288 433 251 291 806 674 737 615 310 188 252
"8375" "USW00012832" 29.7333 -85.0333 5.8 440 415 526 307 250 527 707 822 673 420 352 331
"8376" "USW00012833" 29.6333 -83.1053 11.6 404 327 421 296 269 509 566 745 446 340 261 252
"8377" "USW00012834" 29.1828 -81.0483 9.4 274 278 424 218 313 583 583 640 696 421 269 263
"8378" "USW00012835" 26.585 -81.8614 4.6 194 215 288 218 265 1009 904 1014 831 288 196 171
"8379" "USW00012836" 24.555 -81.7522 1.2 204 149 205 205 300 411 355 538 671 493 230 222
"8380" "USW00012838" 28.1011 -80.6439 8.2 227 253 328 213 329 671 596 768 764 506 288 257
"8381" "USW00012839" 25.7906 -80.3164 8.8 162 225 300 314 534 967 650 888 986 633 327 204
"8382" "USW00012841" 28.5453 -81.3331 32.9 274 283 379 249 330 874 710 782 602 329 242 263
"8383" "USW00012842" 27.9619 -82.5403 5.8 223 281 303 203 210 668 707 777 630 226 155 247
"8384" "USW00012843" 27.6531 -80.2428 8.5 250 267 412 272 336 667 563 703 679 491 328 219
"8385" "USW00012844" 26.6847 -80.0994 5.8 313 282 459 366 451 830 576 795 835 513 475 338
"8386" "USW00012849" 26.0719 -80.1536 3.4 363 296 336 289 465 1016 598 744 859 682 324 246
"8387" "USW00012850" 24.5833 -81.6833 1.8 237 173 200 227 351 516 412 734 896 505 214 221
"8388" "USW00012854" 28.7797 -81.2436 16.8 262 255 411 245 317 721 736 713 618 367 253 270
"8389" "USW00012859" 25.7167 -80.2833 4.6 221 231 276 271 506 825 397 585 753 461 282 200
"8390" "USW00012871" 27.4014 -82.5586 8.5 249 270 386 244 221 751 798 914 710 312 193 253
"8391" "USW00012873" 27.9106 -82.6875 3.4 293 303 356 258 274 751 930 829 699 279 205 293
"8392" "USW00012876" 28.0622 -81.7542 44.5 248 263 357 248 290 771 750 786 625 280 211 265
"8393" "USW00012882" 25.9069 -80.2803 3 224 249 299 301 584 945 703 757 835 664 318 226
"8394" "USW00012883" 28.0206 -81.9219 44.2 259 267 368 254 319 874 788 751 610 260 179 288
"8395" "USW00012884" 29.3331 -89.4075 0.9 561 524 545 258 282 585 650 749 568 433 342 441
"8396" "USW00012885" 26.1969 -80.1708 4.3 252 183 548 312 484 824 631 678 826 550 352 222
"8397" "USW00012888" 25.6475 -80.4331 3 212 250 287 288 516 915 758 886 929 639 270 179
"8398" "USW00012894" 26.5361 -81.755 9.4 195 208 326 234 288 916 899 836 750 308 213 150
"8399" "USW00012895" 27.4981 -80.3767 7.3 257 275 374 266 383 737 607 730 730 504 310 211
"8400" "USW00012896" 24.7258 -81.0517 2.4 161 221 239 238 335 561 428 699 773 478 282 202
"8401" "USW00012897" 26.1522 -81.7753 2.7 185 210 238 236 316 882 727 858 769 419 204 145
"8402" "USW00012904" 26.2281 -97.6542 10.4 106 141 129 167 249 250 193 186 522 299 150 126
"8403" "USW00012912" 28.8614 -96.9303 35.1 252 208 277 282 519 446 418 285 416 464 324 231
"8404" "USW00012916" 29.9933 -90.2511 1.2 515 530 455 461 463 806 593 598 497 354 449 524
"8405" "USW00012917" 29.9506 -94.0206 4.9 526 358 353 321 523 709 595 538 597 558 440 529
"8406" "USW00012918" 29.6381 -95.2819 13.4 387 321 320 325 475 710 466 506 521 599 432 403
"8407" "USW00012919" 25.9156 -97.4186 7 127 108 123 154 264 257 204 244 592 374 182 115
"8408" "USW00012921" 29.5442 -98.4839 240.5 176 179 231 210 401 414 274 209 303 411 228 191
"8409" "USW00012923" 29.2733 -94.8592 1.5 420 257 316 305 432 569 380 439 603 552 451 352
"8410" "USW00012924" 27.7839 -97.5108 13.7 154 193 189 184 307 336 279 292 498 364 197 183
